DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 8 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 17 Input: [1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 23 Input: [1.8, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 18 Input: [1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0]
DEBUG :: process :: State: 23 Input: [1.8, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 18 Input: [1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0]
DEBUG :: process :: State: 23 Input: [1.8, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 18 Input: [1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0]
DEBUG :: process :: State: 23 Input: [1.8, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 18 Input: [1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 2 Input: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 2.0, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 6 Input: [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 16 Input: [1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 21 Input: [1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.6, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 17 Input: [1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 22 Input: [1.6, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 18 Input: [1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0]
DEBUG :: process :: State: 22 Input: [1.6, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 18 Input: [1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0]
DEBUG :: process :: State: 22 Input: [1.6, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 18 Input: [1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 13 Input: [1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 14 Input: [1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 17 Input: [1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 13 Input: [1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 9 Input: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 5.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 11 Input: [1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 15 Input: [0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 13 Input: [1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 8 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 3 Input: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 2 Input: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 2.0, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 1 Input: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.6, 0.5, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.8, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 2 Input: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 2.0, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 8 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 8 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 8 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 7 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 16 Input: [1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 15 Input: [0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 13 Input: [1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 8 Input: [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.5, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 3 Input: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.5, 0.0, 0.0, 1.0, 0.0, 1.8, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 17 Input: [1.6, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 13 Input: [1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 0.0]
DEBUG :: process :: State: 9 Input: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 0.0, 0.0, 1.6, 0.0, 5.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 14 Input: [1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 19 Input: [1.8, 0.0, 0.0, 1.6, 0.5, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 24 Input: [1.8, 0.5, 0.0, 1.8, 0.5, 0.0, 0.0, 0.0, 0.0, 1.8, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
DEBUG :: process :: State: 12 Input: [1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.6, 0.0, 0.0, 1.0, 0.7, 0.0, 1.6, 0.0, 0.0, 1.0, 0.0, 5.0]
